Priority Rank,Name,Profession,Approximate Age,Date Added to Alivewatch,Change Since Last Year
497,Carol Kaye,Guitar,91,2024-01-03,▲70
498,Roy Romer,Politician,98,2024-01-03,▲70
499,Thomas R. Pickering,Diplomat,95,2024-01-03,▲70
500,Stephen Frears,Actor,85,2026-01-01,🆕
501,Miriam Margolyes,Actor,85,2026-01-01,🆕
502,Margaret Drabble,Novelist,87,2024-01-03,▲68
503,Harold E. Varmus,Virologist,87,2024-01-03,▲68
504,Stacy Keach,Actor,85,2026-01-01,🆕
505,James Burton,Guitar,87,2024-01-03,▲67
506,Barry Mazur,Mathematician,89,2024-01-03,▲67
507,Barbara Liskov,Computer Scientist,87,2024-01-03,▲67
508,Ray Hyman,Psychologist,98,2024-01-03,▲68
509,Irma P. Hall,Actor,91,2024-01-03,▲68
510,Maxine Waters,Politician,88,2024-01-03,▲68
511,Charles Lloyd (jazz musician),Composer,88,2024-01-03,▲68
512,George Clinton (musician),Singer,85,2026-01-01,🆕
513,Dean Tavoularis,Scenographer,94,2024-01-03,▲67
514,Pete Best,Drummer,85,2026-01-01,🆕
515,Burton Malkiel,Economist,94,2024-01-03,▲66
516,Stanley Fish,Philosopher,88,2024-01-03,▲67
517,A. J. Foyt,Driver,91,2024-01-03,▲67
518,Carver Mead,Computer Scientist,92,2024-01-03,▲67
519,Peter Cook (architect),Lecturer,90,2024-01-03,▲67
520,Morton Subotnick,Composer,93,2024-01-03,▲67
521,Peter Coyote,Actor,85,2026-01-01,🆕
522,Sam Nunn,Politician,88,2024-01-03,▲67
523,Edward Feigenbaum,Computer Scientist,90,2024-01-03,▲67
524,John Scott (composer),Bandleader,96,2024-01-03,▲67
525,Annette Crosbie,Actor,92,2024-01-03,▲67
526,Barney Frank,Politician,86,2025-01-03,▲67
527,Audrey Dalton,Actor,92,2024-01-03,▲67
528,Robin Cook (American novelist),Writer,86,2025-01-03,▲67
529,Martha Stewart,Presenter,85,2026-01-01,🆕
530,Joe Torre,Baseball,86,2025-01-03,▲67
531,Bob Packwood,Politician,94,2024-01-03,▲67
532,Adam Maida,Cardinal,96,2024-01-03,▲67
533,Caryl Churchill,Screenwriter,88,2024-01-03,▲67
534,Jacques VallÃ©e,Astronomer,87,2024-01-03,▲67
535,Leonard Susskind,Physicist,86,2025-01-03,▲67
536,James Stafford,Priest,94,2024-01-03,▲67
537,Elliott H. Lieb,Mathematician,94,2024-01-03,▲67
538,Monty Roberts,Horse Trainer,91,2024-01-03,▲67
539,Thelma Schoonmaker,Film,86,2025-01-03,▲67
540,John O'Keefe (neuroscientist),Neurologist,87,2024-01-03,▲67
541,Brian Josephson,Physicist,86,2025-01-03,▲67
542,Eleanor Holmes Norton,Politician,89,2024-01-03,▲67
543,Chubby Checker,Singer,85,2026-01-01,🆕
544,Billy Mills,Track And Field,88,2024-01-03,▲68
545,Tom Harkin,Politician,87,2024-01-03,▲68
546,Elinor Donahue,Actor,89,2024-01-03,▲68
547,Buffy Sainte-Marie,Actor,85,2026-01-01,🆕
548,David Jason,Actor,86,2025-01-03,▲67
549,Barry Mann,Singer,87,2024-01-03,▲67
550,William Cohen,Politician,86,2025-01-03,▲67
551,Willie Brown (politician),Politician,92,2024-01-03,▲67
552,Nicholas Wolterstorff,Philosopher,94,2024-01-03,▲67
553,David Steel,Politician,88,2024-01-03,▲67
554,Peter S. Beagle,Writer,87,2024-01-03,▲67
555,Alan Kay,Computer Scientist,86,2025-01-03,▲67
556,Paul Theroux,Writer,85,2026-01-01,🆕
557,Barry Barish,Physicist,90,2024-01-03,▲66
558,Stewart Brand,Essayist,88,2024-01-03,▲69
559,Elliot Aronson,Psychologist,94,2024-01-03,▲69
560,Louise Lasser,Actor,87,2024-01-03,▲69
561,Michael Moriarty,Actor,85,2026-01-01,🆕
562,Carla Anderson Hills,Politician,92,2024-01-03,▲68
563,Anne Tyler,Writer,85,2026-01-01,🆕
564,Jan Harold Brunvand,Anthropologist,93,2024-01-03,▲67
565,Carl Yastrzemski,Baseball,87,2024-01-03,▲67
566,Wilbur Ross,Financier,89,2024-01-03,▲67
567,Mavis Staples,Singer,87,2024-01-03,▲67
568,Pat Priest (actress),Actor,90,2024-01-03,▲67
569,Allen Jones (artist),Painter,89,2024-01-03,▲67
570,Cliff Hagan,Basket,95,2024-01-03,▲67
571,Gerald R. Molen,Actor,91,2024-01-03,▲67
572,Henry B. Eyring,Education,93,2024-01-03,▲67
573,Robert Crippen,Astronaut,89,2024-01-03,▲67
574,Lainie Kazan,Actor,86,2025-01-03,▲67
575,Joel-Peter Witkin,Photographer,87,2024-01-03,▲67
576,Ishmael Reed,Poet,88,2024-01-03,▲67
577,David Gross,Physicist,85,2026-01-01,🆕
578,Sarah Miles,Actor,85,2026-01-01,🆕
579,Leslie Parrish,Actor,91,2024-01-03,▲65
580,Jerry Lucas,Basket,86,2025-01-03,▲65
581,Hubie Brown,Basket,93,2024-01-03,▲65
582,Reri Grist,Music,94,2024-01-03,▲65
583,Bruce Nauman,Sculptor,85,2026-01-01,🆕
584,Bob James (musician),Keyboardist,87,2024-01-03,▲64
585,Roger Mahony,Cardinal,90,2024-01-03,▲64
586,Patrick Wayne,Actor,87,2024-01-03,▲64
587,Sonny Jurgensen,Football,92,2024-01-03,▲64
588,Stephen Cook,Computer Scientist,87,2024-01-03,▲64
589,George Lakoff,Linguist,85,2026-01-01,🆕
590,T. Colin Campbell,Biochemist,92,2024-01-03,▲63
591,Robert Caro,Author,91,2024-01-03,▲63
592,Geoff Hurst,Football,85,2026-01-01,🆕
593,Leland H. Hartwell,Geneticist,87,2024-01-03,▲62
594,Mike Love,Singer,85,2026-01-01,🆕
595,David Allan Coe,Singer,87,2024-01-03,▲61
596,Roy Thomas,Artist,86,2025-01-03,▲62
597,Agnes Denes,Artist,95,2024-01-03,▲62
598,Harry B. Gray,Chemist,91,2024-01-03,▲62
599,Dan Hedaya,Actor,86,2025-01-03,▲62
600,Manfred Mann (musician),Music,86,2025-01-03,▲62
601,Thomas Kailath,Computer Scientist,91,2024-01-03,▲62
602,Jack Hill,Film,93,2024-01-03,▲62
603,Roy Thinnes,Actor,88,2024-01-03,▲62
604,William Nordhaus,Economist,85,2026-01-01,🆕
605,Peter Diamond,Economist,86,2025-01-03,▲61
606,Jorma Kaukonen,Guitar,86,2025-01-03,▲61
607,Michael Aspel,Television,93,2024-01-03,▲62
608,Dale Chihuly,Sculptor,85,2026-01-01,🆕
609,G. Edward Griffin,Author,95,2024-01-03,▲61
610,George Schaller,Biologist,93,2024-01-03,▲61
611,James Hansen,Physicist,85,2026-01-01,🆕
612,Shirley Collins,Singer,91,2024-01-03,▲61
613,Magdi Yacoub,Surgeon,91,2024-01-03,▲61
614,Charles Cioffi,Actor,91,2024-01-03,▲61
615,Nancy Kassebaum,Politician,94,2024-01-03,▲61
616,Harvey Mansfield,Political Scientist,94,2024-01-03,▲61
617,Al D'Amato,Politician,89,2024-01-03,▲61
618,Don Black (lyricist),Songwriter,88,2024-01-03,▲61
619,Emma Andijewska,Poet,95,2024-01-03,▲61
620,Robert Colbert,Actor,95,2024-01-03,▲61
621,John McPhee,Writer,95,2024-01-03,▲61
622,Yvon Chouinard,Mountaineer,88,2024-01-03,▲61
623,Darlene Love,Singer,85,2026-01-01,🆕
624,Bill Mazeroski,Baseball,90,2024-01-03,▲60
625,RenÃ©e Richards,Player,92,2024-01-03,▲60
626,Trevor Nunn,Theatre,86,2025-01-03,▲60
627,Donna Mills,Actor,86,2025-01-03,▲60
628,Lawrence Gordon (producer),Film,90,2024-01-03,▲60
629,William Julius Wilson,Sociologist,91,2024-01-03,▲60
630,Mike Ditka,Football,87,2024-01-03,▲60
631,John Negroponte,Politician,87,2024-01-03,▲60
632,George M. Whitesides,Chemist,87,2024-01-03,▲60
633,Hank Marvin,Guitar,85,2026-01-01,🆕
634,Joseph D. Pistone,Crime,87,2024-01-03,▲59
635,Aaron Neville,Singer,85,2026-01-01,🆕
636,Raymond J. Barry,Actor,87,2024-01-03,▲58
637,Daniel C. Tsui,Physicist,87,2024-01-03,▲58
638,Peter Kreeft,Theologian,89,2024-01-03,▲59
639,Kathryn Beaumont,Actor,88,2024-01-03,▲59
640,Roland Burris,Politician,89,2024-01-03,▲61
641,Frances Fox Piven,Political Scientist,94,2024-01-03,▲61
642,Quentin Skinner,Philosopher,86,2025-01-03,▲61
643,Leslie Lamport,Mathematician,85,2026-01-01,🆕
644,Stu Phillips (composer),Composer,97,2024-01-03,▲60
645,Robert Darnton,Historian,87,2024-01-03,▲60
646,Adrian Lyne,Film,85,2026-01-01,🆕
647,Arthur Scargill,Politician,88,2024-01-03,▲59
648,Peggy Seeger,Singer,91,2024-01-03,▲59
649,Tom Conti,Actor,85,2026-01-01,🆕
650,Susan Flannery,Actor,87,2024-01-03,▲59
651,Robert Foxworth,Actor,85,2026-01-01,🆕
652,Tom Brokaw,Journalist,86,2025-01-03,▲58
653,Natalia Makarova,Ballet,86,2025-01-03,▲58
654,Dallin H. Oaks,Lawyer,94,2024-01-03,▲58
655,Eddie Floyd,Singer,89,2024-01-03,▲59
656,Hyman Bass,Mathematician,94,2024-01-03,▲59
657,Robert Adams (photographer),Photographer,89,2024-01-03,▲59
658,Ralph E. Gomory,Mathematician,97,2024-01-03,▲59
659,Larry Brown (basketball),Basket,86,2025-01-03,▲59
660,Joan Jonas,Choreographer,90,2024-01-03,▲59
661,William Bolcom,Pianist,88,2024-01-03,▲59
662,Terry Kiser,Actor,87,2024-01-03,▲59
663,Bud Selig,Baseball,92,2024-01-03,▲59
664,Jane Wagner,Screenwriter,91,2024-01-03,▲60
665,Hampton Fancher,Actor,88,2024-01-03,▲60
666,Clarence Carter,Singer,90,2024-01-03,▲60
667,Twyla Tharp,Choreographer,85,2026-01-01,🆕
668,Tommy Sands (American singer),Singer,89,2024-01-03,▲59
669,Grace Zabriskie,Actor,85,2026-01-01,🆕
670,John Danforth,Politician,90,2024-01-03,▲58
671,Trent Lott,Politician,85,2026-01-01,🆕
672,Helen Prejean,Monk,87,2024-01-03,▲60
673,Norman Spinrad,Writer,86,2025-01-03,▲60
674,Michael Hudson (economist),Economist,87,2024-01-03,▲60
675,Laura Mulvey,Film,85,2026-01-01,🆕
676,Peter H. Raven,Botanist,90,2024-01-03,▲59
677,Jerry Kramer,Football,90,2024-01-03,▲59
678,James Burrows,Screenwriter,86,2025-01-03,▲59
679,Rich Little,Impressionist,88,2024-01-03,▲59
680,Roy Harper (singer),Singer,85,2026-01-01,🆕
681,James E. Darnell,Biologist,96,2024-01-03,▲58
682,Daniel J. Travanti,Actor,86,2025-01-03,▲58
683,Mason Williams,Music,88,2024-01-03,▲59
684,Ken Jenkins,Actor,86,2025-01-03,▲59
685,James M. McPherson,Historian,90,2024-01-03,▲59
686,Alan Walker (musicologist),Music,96,2024-01-03,▲60
687,"Richard Layard, Baron Layard",Economist,92,2024-01-03,▲61
688,Rudy Boschwitz,Politician,96,2024-01-03,▲61
689,Bruce Babbitt,Politician,88,2024-01-03,▲61
690,Michael Howard,Politician,85,2026-01-01,🆕
691,Jackie Joseph,Actor,92,2024-01-03,▲60
692,Kevin Brownlow,Film,88,2024-01-03,▲60
693,Robert D. Putnam,Political Scientist,85,2026-01-01,🆕
694,Chip Taylor,Music,86,2025-01-03,▲59
695,Viva (actress),Actor,88,2024-01-03,▲59
696,Peter Atkins,Chemist,86,2025-01-03,▲59
697,David Selby,Actor,85,2026-01-01,🆕
698,Pema ChÃ¶drÃ¶n,Writer,90,2024-01-03,▲58
699,Arthur Laffer,Economist,86,2025-01-03,▲58
700,Larry Peerce,Film,96,2024-01-03,▲59
701,Bruce Alberts,Biochemist,88,2024-01-03,▲59
702,Gregory Benford,Physicist,85,2026-01-01,🆕
703,Seasick Steve,Guitar,85,2026-01-01,🆕
704,Wanda Ventham,Actor,91,2024-01-03,▲57
705,Wendy Craig,Actor,92,2024-01-03,▲57
706,Mariette Hartley,Actor,86,2025-01-03,▲57
707,Talal Asad,Anthropologist,93,2024-01-03,▲58
708,Jim Steranko,Artist,88,2024-01-03,▲58
709,Michael Gazzaniga,Psychologist,87,2024-01-03,▲58
710,Phil Roman,Animator,96,2024-01-03,▲58
711,Louis Ignarro,Biochemist,85,2026-01-01,🆕
712,Matthew Carter,Designer,89,2024-01-03,▲57
713,Bob Dishy,Actor,92,2024-01-03,▲57
714,Jackie DeShannon,Singer,85,2026-01-01,🆕
715,John Neumeier,Choreographer,87,2024-01-03,▲56
716,Roger McGough,Author,89,2024-01-03,▲56
717,Bill Gaither (gospel singer),Singer,90,2024-01-03,▲56
718,David Kaplan (philosopher),Philosopher,93,2024-01-03,▲56
719,Larry Hankin,Actor,86,2025-01-03,▲56
720,Adoor Gopalakrishnan,Film,85,2026-01-01,🆕
721,Brian Auger,Pianist,87,2024-01-03,▲57
722,Claire Tomalin,Author,93,2024-01-03,▲57
723,Fred Alan Wolf,Physicist,92,2024-01-03,▲57
724,James Burke (science historian),Historian,90,2024-01-03,▲57
725,John Hopcroft,Computer Scientist,87,2024-01-03,▲58
726,Austin Pendleton,Playwright,86,2025-01-03,▲58
727,Peter Ueberroth,Polo,89,2024-01-03,▲58
728,Ned Jarrett,Driver,94,2024-01-03,▲58
729,George Will,Journalist,85,2026-01-01,🆕
730,Edward Gibson,Astronaut,90,2024-01-03,▲57
731,Paul Craig Roberts,Economist,87,2024-01-03,▲57
732,Sean S. Cunningham,Film,85,2026-01-01,🆕
733,Julia McKenzie,Actor,85,2026-01-01,🆕
734,Jim McDermott,Politician,90,2024-01-03,▲55
735,Neal Ascherson,Essayist,94,2024-01-03,▲55
736,George Coleman,Music,91,2024-01-03,▲55
737,Ray Stevens,Singer,87,2024-01-03,▲55
738,John Leyton,Actor,91,2024-01-03,▲55
739,Robert Shaye,Film,87,2024-01-03,▲55
740,Porter Goss,Politician,88,2024-01-03,▲55
741,David Crystal,Linguist,85,2026-01-01,🆕
742,Jane Elliott,Activist,93,2024-01-03,▲54
743,Bill Medley,Singer,86,2025-01-03,▲54
744,Samuel Bowles (economist),Economist,90,2024-01-03,▲54
745,Michael Bell (actor),Actor,88,2024-01-03,▲54
746,Frank Serpico,Police,90,2024-01-03,▲54
747,Richard Petty,Nascar,89,2024-01-03,▲54
748,Hubert Laws,Music,87,2024-01-03,▲54
749,Michael Fairman,Actor,92,2024-01-03,▲54
750,Martin Evans,Geneticist,85,2026-01-01,🆕
751,Joel Meyerowitz,Photographer,88,2024-01-03,▲53
752,David Zinman,Conductor,90,2024-01-03,▲53
753,Nikolai Tolstoy,Writer,91,2024-01-03,▲53
754,David Seltzer,Film,86,2025-01-03,▲53
755,Juliet Mills,Actor,85,2026-01-01,🆕
756,Tony Bill,Actor,86,2025-01-03,▲52
757,Max Baucus,Politician,85,2026-01-01,🆕
758,Mary Beth Peil,Singer,86,2025-01-03,▲51
759,Boris Vallejo,Painter,85,2026-01-01,🆕
760,Margaret Hamilton (scientist),Computer Scientist,90,2024-01-03,▲50
761,Rita R. Colwell,Research,92,2024-01-03,▲51
762,Peter Lupus,Actor,94,2024-01-03,▲51
763,Anita Gillette,Actor,90,2024-01-03,▲51
764,Robin Morgan,Poet,85,2026-01-01,🆕
765,Patrick Godfrey,Actor,93,2024-01-03,▲51
766,John Guare,Playwright,88,2024-01-03,▲51
767,Fran Tarkenton,Football,86,2025-01-03,▲52
768,Lynne Cheney,Novelist,85,2026-01-01,🆕
769,Joseph Hooton Taylor Jr.,Astronomer,85,2026-01-01,🆕
770,Judith Viorst,Writer,95,2024-01-03,▲51
771,Joseph L. Goldstein,Geneticist,86,2025-01-03,▲51
772,Kenneth Copeland,Actor,90,2024-01-03,▲51
773,John Dean,Attorney,88,2024-01-03,▲52
774,Nanette Newman,Actor,92,2024-01-03,▲53
775,Christian Wolff (composer),Composer,92,2024-01-03,▲53
776,Irma Thomas,Music,85,2026-01-01,🆕
777,Melvyn Bragg,Screenwriter,87,2024-01-03,▲52
778,Jim Clyburn,Politician,86,2025-01-03,▲52
779,Carol Heiss,Skater,86,2025-01-03,▲52
780,Carl Gottlieb,Screenwriter,88,2024-01-03,▲52
781,P. J. Proby,Singer,88,2024-01-03,▲53
782,Joachim Frank,Chemist,86,2025-01-03,▲53
783,Karl Barry Sharpless,Chemist,85,2026-01-01,🆕
784,Chris Farlowe,Singer,86,2025-01-03,▲52
785,Herbert Boyer,Research,90,2024-01-03,▲52
786,Ruzena Bajcsy,Computer Scientist,93,2024-01-03,▲53
787,Sara Dylan,Actor,87,2024-01-03,▲53
788,Jane Yolen,Writer,87,2024-01-03,▲54
789,Vikki Carr,Singer,85,2026-01-01,🆕
790,Jo Anne Worley,Actor,89,2024-01-03,▲53
791,Lou Antonio,Actor,92,2024-01-03,▲53
792,James Gill (artist),Painter,92,2024-01-03,▲53
793,Dana Ivey,Actor,85,2026-01-01,🆕
794,Leon Russom,Actor,85,2026-01-01,🆕
795,Walter Block,Economist,85,2026-01-01,🆕
796,Joseph P. Kerwin,Physician,94,2024-01-03,▲51
797,Matt Clark (actor),Actor,90,2024-01-03,▲51
798,Lynn Carlin,Actor,88,2024-01-03,▲51
799,Walter Alvarez,Geologist,86,2025-01-03,▲51
800,Charlotte Stewart,Actor,85,2026-01-01,🆕
801,Paul Bremer,Diplomat,85,2026-01-01,🆕
802,Leon O. Chua,Academic,90,2024-01-03,▲49
803,Max Baer Jr.,Actor,89,2024-01-03,▲50
804,Jac Holzman,Entrepreneur,95,2024-01-03,▲50
805,Theodore Zeldin,Historian,93,2024-01-03,▲50
806,Kenneth J. Gergen,Psychologist,91,2024-01-03,▲50
807,Billy Collins,Poet,85,2026-01-01,🆕
808,Charo,Singer,85,2026-01-01,🆕
809,Dick Armey,Politician,86,2025-01-03,▲48
810,Richard Rhodes,Historian,89,2024-01-03,▲48
811,Oliver Ford Davies,Actor,87,2024-01-03,▲48
812,Stanley Norman Cohen,Geneticist,91,2024-01-03,▲48
813,David Gates,Guitar,86,2025-01-03,▲48
814,Joseph P. Allen,Astronaut,89,2024-01-03,▲48
815,Joan Blackman,Actor,88,2024-01-03,▲48
816,Dee Palmer,Music,89,2024-01-03,▲48
817,Madeleine Kunin,Politician,93,2024-01-03,▲49
818,Rosey Grier,Actor,94,2024-01-03,▲49
819,Dakin Matthews,Playwright,86,2025-01-03,▲49
820,Carole Pateman,Political Scientist,86,2025-01-03,▲49
821,Robert Keohane,Political Scientist,85,2026-01-01,🆕
822,Douglas McIlroy,Engineer,94,2024-01-03,▲48
823,Jon Cypher,Actor,94,2024-01-03,▲48
824,Ron Atkinson,Football,87,2024-01-03,▲48
825,Bradley Efron,Bioinformatician,88,2024-01-03,▲48
826,William G. Dever,Anthropologist,93,2024-01-03,▲48
827,Donna Shalala,Politician,85,2026-01-01,🆕
828,Stuart Kauffman,Biologist,87,2024-01-03,▲47
829,Godfrey Reggio,Film,86,2025-01-03,▲47
830,Raymond Berry,Football,93,2024-01-03,▲47
831,Anthony Lake,Political Scientist,87,2024-01-03,▲47
832,Laurence Luckinbill,Film,92,2024-01-03,▲47
833,Candi Staton,Singer,86,2025-01-03,▲47
834,Lucy R. Lippard,Writer,89,2024-01-03,▲47
835,John Grinder,Linguist,86,2025-01-03,▲47
836,Martine Beswick,Actor,85,2026-01-01,🆕
837,G. E. R. Lloyd,Historian,93,2024-01-03,▲46
838,Richard Harrison (actor),Actor,90,2024-01-03,▲46
839,Peter Max,Artist,89,2024-01-03,▲46
840,Michael Deeley,Film,94,2024-01-03,▲46
841,Billy Cox,Music,85,2026-01-01,🆕
842,William Bell (singer),Singer,87,2024-01-03,▲45
843,Stanley Hauerwas,Ethicist,86,2025-01-03,▲46
844,Gordon S. Wood,Historian,93,2024-01-03,▲46
845,Michael Lindsay-Hogg,Film,86,2025-01-03,▲46
846,Joan Wallach Scott,Historian,85,2026-01-01,🆕
847,Grace Napolitano,Politician,90,2024-01-03,▲46
848,"Robert Skidelsky, Baron Skidelsky",Historian,87,2024-01-03,▲46
849,Buck Taylor,Actor,88,2024-01-03,▲47
850,Bill Anderson (singer),Singer,89,2024-01-03,▲47
851,Gary Raymond,Actor,91,2024-01-03,▲47
852,Jeff Barry,Singer,88,2024-01-03,▲47
853,John Hagee,Pastor,86,2025-01-03,▲48
854,Bernard Purdie,Music,85,2026-01-01,🆕
855,Martha Reeves,Singer,85,2026-01-01,🆕
856,Wendy Doniger,Indologist,86,2025-01-03,▲46
857,Arthur Butz,Professor,93,2024-01-03,▲46
858,Phillip Griffiths,Mathematician,88,2024-01-03,▲46
859,John E. Walker,Biologist,85,2026-01-01,🆕
860,Steve Swallow,Composer,86,2025-01-03,▲45
861,Robert Pinsky,Poet,86,2025-01-03,▲45
862,Robert McKee,Writer,85,2026-01-01,🆕
863,Michael Schultz,Film,88,2024-01-03,▲44
864,Robert Winston,Professor,86,2025-01-03,▲44
865,Dick Clement,Film,89,2024-01-03,▲44
866,Bob Schieffer,Television,89,2024-01-03,▲45
867,Tommy Thompson,Politician,85,2026-01-01,🆕
868,John H. Sununu,Politician,87,2024-01-03,▲44
869,John Castle,Actor,86,2025-01-03,▲44
870,Houston Person,Music,92,2024-01-03,▲44
871,Maxine Hong Kingston,Author,86,2025-01-03,▲44
872,Efraim Halevy,Diplomat,92,2024-01-03,▲44
873,Iris Johansen,Novelist,88,2024-01-03,▲44
874,Richard Perle,Politician,85,2026-01-01,🆕
875,Anjanette Comer,Actor,87,2024-01-03,▲44
876,Neil Abercrombie,Politician,88,2024-01-03,▲44
877,Ann Jones (tennis),Player,88,2024-01-03,▲44
878,George Ritzer,Sociologist,86,2025-01-03,▲44
879,Mary Jo Catlett,Actor,88,2024-01-03,▲44
880,Zohra Lampert,Actor,89,2024-01-03,▲44
881,R. James Woolsey Jr.,Lawyer,85,2026-01-01,🆕
882,Michael Stuart Brown,Geneticist,85,2026-01-01,🆕
883,Robert Eisenman,Anthropologist,89,2024-01-03,▲42
884,Joanne Greenberg,Novelist,94,2024-01-03,▲42
885,Randall Collins,Sociologist,85,2026-01-01,🆕
886,Luis Valdez,Film,86,2025-01-03,▲41
887,Ted Strickland,Politician,85,2026-01-01,🆕
888,Donald Wuerl,Priest,86,2025-01-03,▲41
889,Chris Menges,Film,86,2025-01-03,▲41
890,Wavy Gravy,Comedian,90,2024-01-03,▲41
891,Mike Honda,Politician,85,2026-01-01,🆕
892,Hal Rogers,Politician,89,2024-01-03,▲40
893,Don Nelson,Basket,86,2025-01-03,▲40
894,Michael Berry (physicist),Physicist,85,2026-01-01,🆕
895,Joel Fabiani,Actor,90,2024-01-03,▲40
896,Stephen Kovacevich,Pianist,86,2025-01-03,▲40
897,Gene Kranz,Engineer,93,2024-01-03,▲40
898,Geoffrey Horne,Actor,93,2024-01-03,▲40
899,Reggie Workman,Music,89,2024-01-03,▲40
900,Tak Fujimoto,Cinema,87,2024-01-03,▲40
901,"Norman Fowler, Baron Fowler",Politician,88,2024-01-03,▲40
902,Lois Capps,Politician,88,2024-01-03,▲40
903,Gary Conway,Actor,90,2024-01-03,▲40
904,Connie Smith,Singer,85,2026-01-01,🆕
905,Jonathan Tunick,Composer,88,2024-01-03,▲39
906,Richard E. Stearns,Computer Scientist,90,2024-01-03,▲39
907,Paul Stookey,Music,89,2024-01-03,▲39
908,Ellen Geer,Film,85,2026-01-01,🆕
909,Satsvarupa dasa Goswami,Poet,87,2024-01-03,▲38
910,Barry Primus,Screenwriter,88,2024-01-03,▲38
911,Robert Pine,Actor,85,2026-01-01,🆕
912,Svetlana Alpers,Art Historian,90,2024-01-03,▲37
913,"Kenneth Baker, Baron Baker of Dorking",Politician,92,2024-01-03,▲37
914,Robert Alter,Scholar,91,2024-01-03,▲37
915,Robert Thurman,Writer,85,2026-01-01,🆕
916,Ben Nelson,Politician,85,2026-01-01,🆕
917,James Petras,Sociologist,89,2024-01-03,▲35
918,Steve Kuhn,Pianist,88,2024-01-03,▲35
919,Cecil McBee,Music,91,2024-01-03,▲35
920,Kevin Connor (director),Film,89,2024-01-03,▲35
921,Arlie Russell Hochschild,Sociologist,86,2025-01-03,▲36
922,Dick Gephardt,Politician,85,2026-01-01,🆕
923,Tom Osborne,Football,89,2024-01-03,▲35
924,Mary Peters (athlete),Athletic,87,2024-01-03,▲35
925,Bobby Goldsboro,Singer,85,2026-01-01,🆕
926,Philip Anschutz,Business,87,2024-01-03,▲34
927,John Lewis Gaddis,Historian,85,2026-01-01,🆕
928,John Harvey (author),Writer,88,2024-01-03,▲33
929,Robert Mangold,Painter,89,2024-01-03,▲33
930,Richard Schechner,Theatre,92,2024-01-03,▲33
931,Dennis Sullivan,Mathematician,85,2026-01-01,🆕
932,Charles Wright (poet),Writer,91,2024-01-03,▲32
933,Freddy Cannon,Singer,87,2024-01-03,▲32
934,Bobby Cox,Baseball,85,2026-01-01,🆕
935,Ketty Lester,Actor,92,2024-01-03,▲31
936,Anthony S. Fauci,Immunologist,86,2025-01-03,▲31
937,Gary U.S. Bonds,Singer,87,2024-01-03,▲31
938,Gilbert Shelton,Artist,86,2025-01-03,▲31
939,Martina Arroyo,Singer,90,2024-01-03,▲31
940,Carroll Ballard,Film,89,2024-01-03,▲32
941,Teresa Heinz,Philanthropist,88,2024-01-03,▲32
942,Wayne Embry,Basket,89,2024-01-03,▲32
943,Michael Posner (psychologist),Psychologist,90,2024-01-03,▲32
944,Eva Rubinstein,Photographer,93,2024-01-03,▲32
945,John Harbison,Composer,88,2024-01-03,▲32
946,Dick Richards,Film,90,2024-01-03,▲32
947,Ken Blanchard,Author,87,2024-01-03,▲32
948,Howard Blake,Composer,88,2024-01-03,▲32
949,John Bennett Perry,Actor,85,2026-01-01,🆕
950,Candace Hilligoss,Actor,91,2024-01-03,▲31
951,James Clapper,Officer,85,2026-01-01,🆕
952,Judy Cornwell,Actor,86,2025-01-03,▲30
953,John Schuck,Actor,86,2025-01-03,▲30
954,Lewis Teague,Film,88,2024-01-03,▲30
955,Waris Hussein,Film,88,2024-01-03,▲30
956,Ed Sanders,Music,87,2024-01-03,▲30
957,Gene Chandler,Songwriter,89,2024-01-03,▲30
958,John W. Snow,Politician,87,2024-01-03,▲31
959,Carole Ann Ford,Actor,86,2025-01-03,▲29
960,Robin Knox-Johnston,Explorer,87,2024-01-03,▲30
961,Vija Celmins,Painter,88,2024-01-03,▲30
962,Doug Kershaw,Music,90,2024-01-03,▲30
963,David Puttnam,Film,85,2026-01-01,🆕
964,Karl E. Weick,Psychologist,90,2024-01-03,▲29
965,Julian Barbour,Physicist,89,2024-01-03,▲29
966,Marianna Hill,Actor,85,2026-01-01,🆕
967,Jack Taylor (actor),Actor,90,2024-01-03,▲28
968,Josh McDowell,Christian Apologist,87,2024-01-03,▲29
969,Alan Mullery,Football,85,2026-01-01,🆕
970,Louis Wade Sullivan,Politician,93,2024-01-03,▲28
971,Henry Waxman,Politician,87,2024-01-03,▲29
972,Jeremiah Wright,Pastor,85,2026-01-01,🆕
973,John A. Russo,Screenwriter,87,2024-01-03,▲28
974,Shani Wallis,Singer,93,2024-01-03,▲28
975,Lynda Benglis,Painter,85,2026-01-01,🆕
976,John Poindexter,Officer,90,2024-01-03,▲27
977,Robert S. Kaplan,Economist,86,2025-01-03,▲28
978,Colin Thubron,Writer,87,2024-01-03,▲28
979,Alfred Uhry,Librettist,90,2024-01-03,▲28
980,Elaine Showalter,Sociologist,85,2026-01-01,🆕
981,David Peoples,Screenwriter,86,2025-01-03,▲29
982,Dick Vitale,Basket,87,2024-01-03,▲29
983,Rosalind E. Krauss,Art Historian,85,2026-01-01,🆕
984,Henry Kamen,Historian,90,2024-01-03,▲28
985,Edwin Frederick O'Brien,Cardinal,88,2024-01-03,▲28
986,John M. Deutch,Chemist,88,2024-01-03,▲28
