name,profession,age,ranking_visib_5criteria,date_added_to_alivewatch,risk_factor
Gordon_S._Wood,historian,91,87048.0,2024-01-03,0.26276
Gary_Raymond,actor,89,74328.0,2024-01-03,0.26036
Bill_Anderson_(singer),singer,87,61100.5,2024-01-03,0.2604975
Buck_Taylor,actor,86,54473.5,2024-01-03,0.2606325
"Robert_Skidelsky,_Baron_Skidelsky",historian,85,47756.0,2024-01-03,0.26122
Grace_Napolitano,politician,88,67546.0,2024-01-03,0.26127
GÃ¡bor_A._Somorjai,chemist,89,74075.5,2024-01-03,0.2616225
William_Bell_(singer),singer,85,47042.5,2024-01-03,0.2647875
Anthony_Lake,political_scientist,85,45942.0,2024-01-03,0.27029
Rocky_Colavito,baseball,91,86629.0,2024-01-03,0.264855
Michael_Deeley,film,92,93094.5,2024-01-03,0.2655275
Peter_Max,artist,87,59964.0,2024-01-03,0.26618
Richard_Harrison_(actor),actor,88,66262.0,2024-01-03,0.26769
G._E._R._Lloyd,historian,91,85924.0,2024-01-03,0.26838
Lucy_R._Lippard,writer,87,59307.5,2024-01-03,0.2694625
Jeff_Barry,singer,86,54556.0,2024-01-03,0.26022
William_Browder_(mathematician),mathematician,90,81002.5,2024-01-03,0.2599875
Arthur_Butz,professor,91,88309.0,2024-01-03,0.256455
Phillip_Griffiths,mathematician,86,55474.0,2024-01-03,0.25563
John_Nott,politician,92,95508.5,2024-01-03,0.2534575
Michael_Schultz,film,86,55909.0,2024-01-03,0.253455
Dick_Clement,film,87,62636.0,2024-01-03,0.25282
Claudette_Colvin,civil_rights,85,49453.0,2024-01-03,0.252735
Bob_Schieffer,television,87,62682.0,2024-01-03,0.25259
John_H._Sununu,politician,85,49576.5,2024-01-03,0.2521175
Houston_Person,music,90,82711.5,2024-01-03,0.2514425
Efraim_Halevy,diplomat,90,82860.0,2024-01-03,0.2507
Iris_Johansen,novelist,86,56660.0,2024-01-03,0.2497
Rod_Paige,politician,91,89785.5,2024-01-03,0.2490725
Anjanette_Comer,actor,85,50257.0,2024-01-03,0.248715
Neil_Abercrombie,politician,86,56874.0,2024-01-03,0.24863
Ann_Jones_(tennis),player,86,57025.0,2024-01-03,0.247875
Laurence_Luckinbill,film,90,78964.5,2024-01-03,0.2701775
Raymond_Berry,football,91,85514.0,2024-01-03,0.27043
Zohra_Lampert,actor,87,63850.0,2024-01-03,0.24675
Joseph_P._Kerwin,physician,92,88809.0,2024-01-03,0.286955
Jac_Holzman,entrepreneur,93,95839.0,2024-01-03,0.284805
Max_Baer_Jr.,actor,87,56181.0,2024-01-03,0.285095
Jack_Daniels_(coach),athlete,91,82561.0,2024-01-03,0.285195
Leon_O._Chua,academic,88,62691.0,2024-01-03,0.285545
Lynn_Carlin,actor,86,49290.0,2024-01-03,0.28655
Matt_Clark_(actor),actor,88,62422.0,2024-01-03,0.28689
Johnny_Tillotson,music,85,42485.5,2024-01-03,0.2875725
Stuart_Kauffman,biologist,85,45789.0,2024-01-03,0.271055
James_Gill_(artist),painter,90,75356.0,2024-01-03,0.28822
Lou_Antonio,actor,90,75138.0,2024-01-03,0.28931
Jo_Anne_Worley,actor,87,55278.0,2024-01-03,0.28961
Jane_Yolen,writer,85,41911.0,2024-01-03,0.290445
Erin_Pizzey,writer,85,41788.0,2024-01-03,0.29106
Sara_Dylan,actor,85,41749.0,2024-01-03,0.291255
Theodore_Zeldin,historian,91,82787.0,2024-01-03,0.284065
Kenneth_J._Gergen,psychologist,89,69621.0,2024-01-03,0.283895
Richard_Rhodes,historian,87,56701.0,2024-01-03,0.282495
Oliver_Ford_Davies,actor,85,43591.0,2024-01-03,0.282045
Stanley_Norman_Cohen,geneticist,89,69992.0,2024-01-03,0.28204
Joseph_P._Allen,astronaut,87,56897.0,2024-01-03,0.281515
Joan_Blackman,actor,86,50445.0,2024-01-03,0.280775
Dee_Palmer,music,87,57071.0,2024-01-03,0.280645
Brian_Murphy_(actor),actor,92,90219.0,2024-01-03,0.279905
Madeleine_Kunin,politician,91,83661.0,2024-01-03,0.279695
Rosey_Grier,actor,92,90263.0,2024-01-03,0.279685
Bill_Pascrell,politician,87,57365.0,2024-01-03,0.279175
Douglas_McIlroy,engineer,92,91048.0,2024-01-03,0.27576
Jon_Cypher,actor,92,91091.0,2024-01-03,0.275545
Ron_Atkinson,football,85,45278.0,2024-01-03,0.27361
Bradley_Efron,bioinformatician,86,51899.5,2024-01-03,0.2735025
William_G._Dever,anthropologist,91,85132.0,2024-01-03,0.27234
Mary_Jo_Catlett,actor,86,57186.0,2024-01-03,0.24707
Bobby_Allison,nascar,87,63873.0,2024-01-03,0.246635
Sal_Buscema,artist,88,79095.0,2024-01-03,0.203525
Teresa_Heinz,philanthropist,86,63735.0,2024-01-03,0.214325
Ken_Blanchard,author,85,57611.0,2024-01-03,0.211945
Dick_Richards,film,88,77344.5,2024-01-03,0.2122775
John_Harbison,composer,86,64120.0,2024-01-03,0.2124
Eva_Rubinstein,photographer,91,96917.0,2024-01-03,0.213415
Michael_Posner_(psychologist),psychologist,88,77035.0,2024-01-03,0.213825
Wayne_Embry,basket,87,70384.5,2024-01-03,0.2140775
Carroll_Ballard,film,87,70076.0,2024-01-03,0.21562
Richard_Schechner,theatre,90,88336.0,2024-01-03,0.22332
James_C._Scott,anthropologist,88,76500.5,2024-01-03,0.2164975
Ronald_Shusett,screenwriter,85,56460.0,2024-01-03,0.2177
Martina_Arroyo,singer,88,76002.0,2024-01-03,0.21899
Gary_U.S._Bonds,singer,85,55881.0,2024-01-03,0.220595
Ketty_Lester,actor,90,88750.5,2024-01-03,0.2212475
Freddy_Cannon,singer,85,55435.0,2024-01-03,0.222825
Howard_Blake,composer,86,64238.0,2024-01-03,0.21181
Richard_V._Allen,advisor,88,77482.0,2024-01-03,0.21159
Candace_Hilligoss,actor,89,84115.0,2024-01-03,0.211425
Lewis_Teague,film,86,64604.0,2024-01-03,0.20998
Waris_Hussein,film,86,64621.0,2024-01-03,0.209895
Ed_Sanders,music,85,58145.0,2024-01-03,0.209275
Gene_Chandler,songwriter,87,71528.0,2024-01-03,0.20836
John_W._Snow,politician,85,58421.5,2024-01-03,0.2078925
Robin_Knox-Johnston,explorer,85,58585.0,2024-01-03,0.207075
Vija_Celmins,painter,86,65221.0,2024-01-03,0.206895
Doug_Kershaw,music,88,78430.0,2024-01-03,0.20685
Karl_E._Weick,psychologist,88,78572.0,2024-01-03,0.20614
Julian_Barbour,physicist,87,72041.0,2024-01-03,0.205795
Jack_Taylor_(actor),actor,88,78689.0,2024-01-03,0.205555
Jerry_Butler,music,85,58903.0,2024-01-03,0.205485
Josh_McDowell,christian_apologist,85,58912.0,2024-01-03,0.20544
Louis_Wade_Sullivan,politician,91,98644.0,2024-01-03,0.20478
Charles_Wright_(poet),writer,89,81776.0,2024-01-03,0.22312
Robert_Mangold,painter,87,68461.5,2024-01-03,0.2236925
Robert_Eisenman,anthropologist,87,64184.0,2024-01-03,0.24508
Gene_Kranz,engineer,91,91668.5,2024-01-03,0.2396575
Gary_Conway,actor,88,72395.0,2024-01-03,0.237025
Lois_Capps,politician,86,59073.0,2024-01-03,0.237635
"Norman_Fowler,_Baron_Fowler",politician,86,58977.0,2024-01-03,0.238115
Tak_Fujimoto,cinema,85,52305.0,2024-01-03,0.238475
Reggie_Workman,music,87,65377.0,2024-01-03,0.239115
Geoffrey_Horne,actor,91,91741.0,2024-01-03,0.239295
Joel_Fabiani,actor,88,71781.0,2024-01-03,0.240095
John_Harvey_(author),writer,86,61791.0,2024-01-03,0.224045
Tom_Bower_(actor),actor,86,58372.0,2024-01-03,0.24114
Angela_Mortimer,player,92,97940.5,2024-01-03,0.2412975
Hal_Rogers,politician,87,64777.0,2024-01-03,0.242115
Wavy_Gravy,comedian,88,71275.0,2024-01-03,0.242625
Joan_Bennett_Kennedy,pianist,88,71050.0,2024-01-03,0.24375
Joanne_Greenberg,novelist,92,97209.5,2024-01-03,0.2449525
Jonathan_Tunick,composer,86,59467.0,2024-01-03,0.235665
Richard_E._Stearns,computer_scientist,88,72695.0,2024-01-03,0.235525
Paul_Stookey,music,87,66214.0,2024-01-03,0.23493
Satsvarupa_dasa_Goswami,poet,85,53318.0,2024-01-03,0.23341
Stuart_A._Rice,chemist,92,99803.0,2024-01-03,0.231985
Barry_Primus,screenwriter,86,60325.0,2024-01-03,0.231375
Svetlana_Alpers,art_historian,88,73659.5,2024-01-03,0.2307025
"Kenneth_Baker,_Baron_Baker_of_Dorking",politician,90,86861.0,2024-01-03,0.230695
Robert_Alter,scholar,89,80383.0,2024-01-03,0.230085
James_Petras,sociologist,87,67495.0,2024-01-03,0.228525
Steve_Kuhn,pianist,86,61071.5,2024-01-03,0.2276425
Cecil_McBee,music,89,80943.0,2024-01-03,0.227285
Kevin_Connor_(director),film,87,67748.0,2024-01-03,0.22726
Robert_Paul_Wolff,philosopher,91,94176.5,2024-01-03,0.2271175
Tom_Osborne,football,87,68024.0,2024-01-03,0.22588
Mary_Peters_(athlete),athletic,85,54830.5,2024-01-03,0.2258475
Philip_Anschutz,business,85,54997.0,2024-01-03,0.225015
Nancy_Kwan,actor,85,16355.0,2024-01-03,0.418225
Steny_Hoyer,politician,85,16319.0,2024-01-03,0.418405
Ian_Hunter_(singer),singer,85,16268.0,2024-01-03,0.41866
Walter_Gilbert,physicist,92,23974.0,2024-01-03,0.61113
Paul_Ekman,psychologist,90,11967.0,2024-01-03,0.605165
Peter_Green_(historian),scholar,100,77920.0,2024-01-03,0.6054
Michael_Frayn,playwright,91,18340.0,2024-01-03,0.6063
Carmen_Dell'Orefice,actor,93,31505.0,2024-01-03,0.606475
Mara_Corday,actor,94,37747.0,2024-01-03,0.608265
Cissy_Houston,singer,91,17818.0,2024-01-03,0.60891
RenÃ©e_Taylor,playwright,91,17183.0,2024-01-03,0.612085
Edmund_Phelps,economist,91,15737.0,2024-01-03,0.619315
Norman_Podhoretz,conservative,94,36757.0,2024-01-03,0.613215
Mary_Costa,actor,94,36711.0,2024-01-03,0.613445
John_Glen_(director),film,92,23410.0,2024-01-03,0.61395
Clive_Davis,producer,92,22975.0,2024-01-03,0.616125
Tony_Hoare,computer_scientist,90,9501.0,2024-01-03,0.617495
Fredric_Jameson,political_scientist,90,9203.5,2024-01-03,0.6189825
Phyllida_Law,actor,92,25552.0,2024-01-03,0.60324
Herb_Alpert,actor,89,6036.0,2024-01-03,0.60182
Kenneth_Frampton,historian,94,39111.0,2024-01-03,0.601445
Tina_Louise,singer,90,12889.0,2024-01-03,0.600555
Frank_Auerbach,painter,93,32773.0,2024-01-03,0.600135
William_Anders,astronaut,91,19593.0,2024-01-03,0.600035
Norman_Tebbit,politician,93,33132.0,2024-01-03,0.59834
Dave_Grusin,composer,90,13840.5,2024-01-03,0.5957975
Richard_Shelby,politician,90,13888.0,2024-01-03,0.59556
Charles_Strouse,composer,96,53744.0,2024-01-03,0.59428
Samuel_Adler_(composer),conductor,96,53838.0,2024-01-03,0.59381
C._N._R._Rao,chemist,90,14317.0,2024-01-03,0.593415
David_Harvey,anthropologist,89,7789.0,2024-01-03,0.593055
Dudley_R._Herschbach,chemist,92,27658.0,2024-01-03,0.59271
Judd_Hirsch,actor,89,8108.0,2024-01-03,0.59146
Bruce_Ames,biochemist,96,54331.0,2024-01-03,0.591345
Sandy_Koufax,baseball,89,8179.0,2024-01-03,0.591105
"Norman_Foster,_Baron_Foster_of_Thames_Bank",architect,89,2586.0,2024-01-03,0.61907
Russ_Tamblyn,actor,90,9114.0,2024-01-03,0.61943
Kris_Kristofferson,actor,88,1881.0,2024-01-03,0.589595
George_E._Smith,physicist,94,31853.5,2024-01-03,0.6377325
Harold_Becker,film,96,45994.0,2024-01-03,0.63303
SiÃ¢n_Phillips,actor,91,12785.5,2024-01-03,0.6340725
Helen_Gallagher,actor,98,58795.0,2024-01-03,0.635025
Alan_Oppenheimer,actor,94,32358.0,2024-01-03,0.63521
Tom_Baker,actor,90,5834.5,2024-01-03,0.6358275
Michael_Heseltine,conservative,91,12434.0,2024-01-03,0.63583
Debra_Paget,actor,91,12005.0,2024-01-03,0.637975
Vic_Seixas,player,101,81540.0,2024-01-03,0.6203
Kenny_Burrell,guitar,93,25066.0,2024-01-03,0.63867
Tom_Robbins,writer,92,18429.0,2024-01-03,0.638855
Ralph_Nader,political,90,5175.0,2024-01-03,0.639125
George_J._Mitchell,politician,91,11535.5,2024-01-03,0.6403225
Pat_Boone,singer,90,4921.0,2024-01-03,0.640395
Antonia_Fraser,author,92,18083.0,2024-01-03,0.640585
Katherine_Paterson,writer,92,19751.0,2024-01-03,0.632245
Gay_Talese,writer,92,19841.0,2024-01-03,0.631795
Bonnie_Bartlett,actor,95,39694.0,2024-01-03,0.63153
John_Norman,writer,93,26513.0,2024-01-03,0.631435
Denise_Scott_Brown,architect,93,26692.0,2024-01-03,0.63054
John_Gurdon,biologist,91,13700.0,2024-01-03,0.6295
Jerome_Isaac_Friedman,physicist,94,33510.0,2024-01-03,0.62945
Eileen_Atkins,actor,90,7145.0,2024-01-03,0.629275
Frankie_Valli,singer,90,7602.0,2024-01-03,0.62699
Alan_Bennett,actor,90,7730.0,2024-01-03,0.62635
Hal_Linden,music,93,27662.0,2024-01-03,0.62569
Prunella_Scales,actor,92,21225.0,2024-01-03,0.624875
Ramblin'_Jack_Elliott,singer,93,27863.0,2024-01-03,0.624685
Russell_M._Nelson,physician,100,74115.0,2024-01-03,0.624425
Richard_Meier,architect,90,8186.5,2024-01-03,0.6240675
George_Chakiris,actor,90,8216.0,2024-01-03,0.62392
Ron_Paul,politician,89,1834.0,2024-01-03,0.62283
Jim_Inhofe,politician,90,14964.0,2024-01-03,0.59018
Alan_Alda,actor,88,1896.0,2024-01-03,0.58952
Dick_Hyman,composer,97,50659.0,2024-01-03,0.642705
Caroline_Graham,screenwriter,93,40231.0,2024-01-03,0.562845
Harrison_Schmitt,geologist,89,14350.0,2024-01-03,0.56025
John_G._Thompson,mathematician,92,34097.0,2024-01-03,0.560515
Warren_Beatty,actor,87,1091.5,2024-01-03,0.5605425
Constance_Towers,singer,91,27304.0,2024-01-03,0.56148
Lee_Meriwether,actor,89,14104.0,2024-01-03,0.56148
HÃ©ctor_Elizondo,actor,88,7241.0,2024-01-03,0.562795
James_B._Harris,film,96,59893.0,2024-01-03,0.563535
Buddy_Guy,guitar,88,5722.0,2024-01-03,0.57039
La_Monte_Young,composer,89,13587.0,2024-01-03,0.564065
Penelope_Lively,writer,91,26659.0,2024-01-03,0.564705
Richard_Estes,painter,92,33111.0,2024-01-03,0.565445
David_Lee_(physicist),physicist,93,39681.0,2024-01-03,0.565595
Charles_Koch,business,89,12965.0,2024-01-03,0.567175
Helen_Merrill,singer,94,45759.0,2024-01-03,0.568205
Matthew_Meselson,biologist,94,47385.0,2024-01-03,0.560075
Donald_P._Bellisario,screenwriter,89,14399.5,2024-01-03,0.5600025
Richard_Bach,writer,88,7861.0,2024-01-03,0.559695
Lou_Adler,producer,91,27746.0,2024-01-03,0.55927
George_Ariyoshi,politician,98,73953.0,2024-01-03,0.559235
Brian_Blessed,actor,88,7972.0,2024-01-03,0.55914
Philip_Glass,composer,87,1415.0,2024-01-03,0.558925
Ann_Robinson,actor,95,54218.0,2024-01-03,0.55891
Duane_Michals,photographer,92,34441.0,2024-01-03,0.558795
Katherine_Jackson,biographer,94,47784.0,2024-01-03,0.55808
Felicia_Farr,actor,92,34749.0,2024-01-03,0.557255
George_Takei,comedian,87,1758.5,2024-01-03,0.5572075
Thomas_Pynchon,writer,87,1880.0,2024-01-03,0.5566
Frank_Stella,painter,88,8491.0,2024-01-03,0.556545
Richard_A._Falk,professor,94,48489.0,2024-01-03,0.554555
Harvey_Cox,theologian,95,55106.0,2024-01-03,0.55447
Jagdish_Bhagwati,economist,90,22375.0,2024-01-03,0.553125
Engelbert_Humperdinck_(singer),singer,88,5779.0,2024-01-03,0.570105
Nicholas_Pileggi,writer,91,25517.0,2024-01-03,0.570415
Bill_Cobbs,actor,90,15167.0,2024-01-03,0.589165
Steve_Reich,composer,88,3106.0,2024-01-03,0.58347
Barbara_Feldon,actress,91,23580.0,2024-01-03,0.5801
Annie_Proulx,writer,89,10355.0,2024-01-03,0.580225
Janet_Baker,singer,91,23523.0,2024-01-03,0.580385
Terry_Carter,actor,96,56512.5,2024-01-03,0.5804375
Julian_Glover,actor,89,10038.0,2024-01-03,0.58181
John_Boardman_(art_historian),archaeologist,97,62703.0,2024-01-03,0.582485
Bruce_Dern,actor,88,2958.0,2024-01-03,0.58421
Jean_Marsh,screenwriter,90,18911.0,2024-01-03,0.570445
Robert_Towne,screenwriter,90,16136.0,2024-01-03,0.58432
Piers_Anthony,novelist,90,15959.0,2024-01-03,0.585205
Sheila_Hancock,actor,91,22520.0,2024-01-03,0.5854
Laurence_Rosenthal,composer,98,68333.5,2024-01-03,0.5873325
Ken_Loach,film,88,2308.0,2024-01-03,0.58746
Johnny_Mathis,music,89,8837.5,2024-01-03,0.5878125
Jane_Morgan,actor,100,83009.0,2024-01-03,0.579955
Robert_Silverberg,screenwriter,89,10454.0,2024-01-03,0.57973
Douglas_Wilder,politician,93,36966.0,2024-01-03,0.57917
Don_DeLillo,writer,88,4070.0,2024-01-03,0.57865
Anthony_Kenny,philosopher,93,37074.0,2024-01-03,0.57863
Dana_Scott,mathematician,92,30474.0,2024-01-03,0.57863
Robert_Coover,writer,92,30581.0,2024-01-03,0.578095
Leonard_Kleinrock,mathematician,90,17429.0,2024-01-03,0.577855
Timothy_West,opera,90,17554.0,2024-01-03,0.57723
Marilyn_Horne,singer,90,17580.0,2024-01-03,0.5771
Dolores_Huerta,trade_union,94,44330.5,2024-01-03,0.5753475
Michael_Forest,actor,95,51058.0,2024-01-03,0.57471
David_Lodge_(author),screenwriter,89,11599.0,2024-01-03,0.574005
Terry_Riley,composer,89,11765.0,2024-01-03,0.573175
William_F._Sharpe,economist,90,18368.5,2024-01-03,0.5731575
Bill_Wyman,music,88,5268.0,2024-01-03,0.57266
Daniel_J._Evans,politician,99,77935.0,2024-01-03,0.572325
Toshiko_Akiyoshi,bandleader,95,37758.0,2024-01-03,0.64121
Shirley_Jones,actor,90,4351.0,2024-01-03,0.643245
Nancy_Kovack,actor,89,42639.0,2024-01-03,0.418805
Patricia_Routledge,actor,95,12741.0,2024-01-03,0.766295
Ethel_Kennedy,campaign,96,21057.0,2024-01-03,0.757715
Alex_Katz,painter,97,27541.5,2024-01-03,0.7582925
Vera_Miles,actor,94,7031.0,2024-01-03,0.761845
Andrew_Schally,physician,98,32969.0,2024-01-03,0.764155
Len_Deighton,writer,95,13010.0,2024-01-03,0.76495
Gerald_Holton,physicist,102,59012.0,2024-01-03,0.76594
William_Russell_(actor),actor,100,45590.0,2024-01-03,0.76705
Gena_Rowlands,actor,94,2577.0,2024-01-03,0.784115
Jasper_Johns,painter,94,5133.0,2024-01-03,0.771335
Paul_Dooley,actor,96,18304.0,2024-01-03,0.77148
John_Kander,composer,97,24886.0,2024-01-03,0.77157
Sonny_Rollins,composer,94,4936.0,2024-01-03,0.77232
Robert_Wagner,actor,94,4068.0,2024-01-03,0.77666
Berry_Gordy,producer,95,9905.0,2024-01-03,0.780475
Lisa_Lu,music,97,27809.5,2024-01-03,0.7569525
James_Earl_Jones,actor,93,1718.5,2024-01-03,0.7554075
Thomas_Sowell,economist,94,8435.0,2024-01-03,0.754825
Marion_Ross,actor,96,21658.0,2024-01-03,0.75471
Roger_Penrose,mathematician,93,2566.0,2024-01-03,0.75117
Rita_Moreno,singer,93,2795.5,2024-01-03,0.7500225
Gary_Snyder,poet,94,9571.0,2024-01-03,0.749145
John_Astin,actor,94,9734.0,2024-01-03,0.74833
Benny_Golson,composer,95,16650.0,2024-01-03,0.74675
Angie_Dickinson,actor,93,4340.5,2024-01-03,0.7422975
Lou_Donaldson,composer,98,37530.0,2024-01-03,0.74135
Carroll_Baker,actor,93,4958.0,2024-01-03,0.73921
Nancy_Olson,actor,96,24942.0,2024-01-03,0.73829
Earl_Holliman,actor,96,25644.0,2024-01-03,0.73478
Claire_Bloom,actor,93,5897.0,2024-01-03,0.734515
Terry_Moore_(actress),actor,95,19524.0,2024-01-03,0.73238
Otto_F._Kernberg,psychiatrist,96,26171.0,2024-01-03,0.732145
Tippi_Hedren,actor,94,2848.0,2024-01-03,0.78276
Joanne_Woodward,actor,94,2407.0,2024-01-03,0.784965
Barbara_Eden,actor,93,7134.0,2024-01-03,0.72833
James_Watson,biologist,96,1228.5,2024-01-03,0.8568575
Priscilla_Pointer,actor,100,31577.0,2024-01-03,0.837115
William_Daniels,actor,97,11156.0,2024-01-03,0.84022
Jim_Lovell,officer,96,3559.0,2024-01-03,0.845205
Estelle_Parsons,singer,97,9621.0,2024-01-03,0.847895
Rosemary_Harris,actor,97,8617.0,2024-01-03,0.852915
Leontyne_Price,singer,97,7952.0,2024-01-03,0.85624
Rudolph_A._Marcus,chemist,101,33186.0,2024-01-03,0.86207
William_Perry,politician,97,22150.0,2024-01-03,0.78525
Lee_Grant,film,97,4894.0,2024-01-03,0.87153
June_Lockhart,actor,99,16018.0,2024-01-03,0.88191
Ray_Anthony,actor,102,30936.0,2024-01-03,0.90632
Roger_Corman,film,98,3707.0,2024-01-03,0.910465
Alan_Greenspan,economist,98,3670.0,2024-01-03,0.91065
Dick_Van_Dyke,singer,99,3013.0,2024-01-03,0.946935
Roy_Haynes,drummer,99,25036.0,2024-01-03,0.83682
Bob_Cousy,basket,96,6199.0,2024-01-03,0.832005
Vernon_L._Smith,economist,97,13942.5,2024-01-03,0.8262875
James_Ivory,film,96,7512.0,2024-01-03,0.82544
Desmond_Morris,zoologist,96,10112.5,2024-01-03,0.8124375
Bob_Newhart,actor,95,3993.0,2024-01-03,0.810035
Tom_Lehrer,singer,96,11345.0,2024-01-03,0.806275
Joan_Plowright,actor,95,5327.0,2024-01-03,0.803365
Elias_James_Corey,chemist,96,12202.0,2024-01-03,0.80199
Ann_Blyth,actor,96,12880.0,2024-01-03,0.7986
Eric_Kandel,neurologist,95,6310.0,2024-01-03,0.79845
Gene_Hackman,actor,94,1114.0,2024-01-03,0.79143
Buzz_Aldrin,astronaut,94,1147.0,2024-01-03,0.791265
Alasdair_MacIntyre,philosopher,95,8065.0,2024-01-03,0.789675
James_Hong,actor,95,8313.0,2024-01-03,0.788435
William_Labov,linguist,97,21667.0,2024-01-03,0.787665
Cleo_Laine,actor,97,21818.0,2024-01-03,0.78691
James_Baker,political,94,13220.0,2024-01-03,0.7309
Willie_Mays,baseball,93,7784.0,2024-01-03,0.72508
Chuck_Grassley,politician,91,10823.0,2024-01-03,0.643885
John_Mayall,guitar,91,6576.0,2024-01-03,0.66512
Paul_R._Ehrlich,lepidopterist,92,13555.0,2024-01-03,0.663225
John_Boorman,screenwriter,91,6944.5,2024-01-03,0.6632775
Quentin_Blake,writer,92,13453.0,2024-01-03,0.663735
Tom_Skerritt,actor,91,6797.0,2024-01-03,0.664015
Michael_Dukakis,politician,91,6788.5,2024-01-03,0.6640575
Doc_Severinsen,bandleader,97,46186.0,2024-01-03,0.66507
Elaine_May,actor,92,13087.0,2024-01-03,0.665565
Jules_Feiffer,writer,95,30596.0,2024-01-03,0.67702
Peter_Eisenman,architect,92,13015.0,2024-01-03,0.665925
Theodore_Edgar_McCarrick,prelate,94,26058.0,2024-01-03,0.66671
Sheldon_Lee_Glashow,physicist,92,12818.0,2024-01-03,0.66691
Robert_Benton,film,92,12178.0,2024-01-03,0.67011
David_Scott,astronaut,92,11897.0,2024-01-03,0.671515
Virginia_McKenna,actor,93,18230.0,2024-01-03,0.67285
Richard_Lester,film,92,13667.0,2024-01-03,0.662665
Alvin_Plantinga,theologian,92,13702.0,2024-01-03,0.66249
Philip_Zimbardo,psychologist,91,7564.5,2024-01-03,0.6601775
Irwin_Winkler,film,93,20777.0,2024-01-03,0.660115
Marla_Gibbs,singer,93,20965.0,2024-01-03,0.659175
James_Tolkan,actor,93,21052.0,2024-01-03,0.65874
Barbara_Bain,actor,93,21104.0,2024-01-03,0.65848
Jane_Goodall,zoologist,90,1357.0,2024-01-03,0.658215
Julie_Newmar,singer,91,8246.0,2024-01-03,0.65677
Peter_Blake_(artist),painter,92,15358.0,2024-01-03,0.65421
Jerry_Hardin,actor,95,35450.5,2024-01-03,0.6527475
Andrew_Young,politician,92,16346.0,2024-01-03,0.64927
John_Cullum,screenwriter,94,29595.0,2024-01-03,0.649025
Gloria_Steinem,journalist,90,3477.0,2024-01-03,0.647615
Richard_Chamberlain,actor,90,3522.0,2024-01-03,0.64739
Israel_Kirzner,economist,94,29924.0,2024-01-03,0.64738
Louis_Farrakhan,religious,91,10485.0,2024-01-03,0.645575
Douglas_Hurd,conservative,94,24600.0,2024-01-03,0.674
Barbara_Barrie,actor,93,16628.0,2024-01-03,0.68086
Stephen_Smale,mathematician,94,15052.0,2024-01-03,0.72174
Robert_Jay_Lifton,psychiatrist,98,42808.5,2024-01-03,0.7149575
Joel_Grey,singer,92,5052.0,2024-01-03,0.70574
Irvin_D._Yalom,psychiatrist,93,11011.0,2024-01-03,0.708945
John_Searle,philosopher,92,4209.0,2024-01-03,0.709955
Philip_Kotler,economist,93,10748.0,2024-01-03,0.71026
Petula_Clark,actor,92,3530.0,2024-01-03,0.71335
Jerry_Schatzberg,screenwriter,97,36446.0,2024-01-03,0.71377
Leon_Cooper,physicist,94,16326.0,2024-01-03,0.71537
Charles_Rangel,politician,94,22905.0,2024-01-03,0.682475
June_Squibb,actor,95,22744.0,2024-01-03,0.71628
Lois_Smith,actor,94,15975.0,2024-01-03,0.717125
Bernie_Ecclestone,business,94,15811.0,2024-01-03,0.717945
Dick_Button,skater,95,22307.0,2024-01-03,0.718465
Frederick_Wiseman,film,94,15177.0,2024-01-03,0.721115
Ellen_Burstyn,actor,92,1943.0,2024-01-03,0.721285
Dan_Rather,news_presenter,93,12672.0,2024-01-03,0.70064
Mamie_Van_Doren,actor,93,12766.0,2024-01-03,0.70017
William_Kennedy_(author),writer,96,32580.0,2024-01-03,0.7001
Dominic_Chianese,singer,93,12978.0,2024-01-03,0.69911
Mitzi_Gaynor,actor,93,13199.0,2024-01-03,0.698005
Bridget_Riley,painter,93,13226.0,2024-01-03,0.69787
Diane_Ladd,actor,92,6972.0,2024-01-03,0.69614
John_B._Cobb,theologian,99,53223.5,2024-01-03,0.6958825
W._Michael_Blumenthal,political,98,46849.0,2024-01-03,0.694755
Cynthia_Ozick,novelist,96,34300.0,2024-01-03,0.6915
Quincy_Jones,conductor,91,1512.0,2024-01-03,0.69044
John_Milnor,mathematician,93,14850.0,2024-01-03,0.68975
Dabney_Coleman,actor,92,8510.0,2024-01-03,0.68845
Kim_Novak,actor,91,1968.5,2024-01-03,0.6881575
Joan_Collins,actor,91,2330.0,2024-01-03,0.68635
Carol_Burnett,singer,91,2954.0,2024-01-03,0.68323
Don_King_(boxing_promoter),manslaughter,93,16183.0,2024-01-03,0.683085
Michael_Walzer,philosopher,89,15780.0,2024-01-03,0.5531
Joe_Arpaio,sheriff,92,35626.0,2024-01-03,0.55287
Aga_Khan_IV,imam,88,9294.0,2024-01-03,0.55253
Lawrence_Block,writer,86,13630.0,2024-01-03,0.46485
Bob_Graham,politician,88,27238.0,2024-01-03,0.46281
Ted_Nelson,philosopher,87,20631.0,2024-01-03,0.462845
Bill_Moyers,journalist,90,40364.0,2024-01-03,0.46318
Tommy_Steele,singer,88,27026.0,2024-01-03,0.46387
Diana_Muldaur,actor,86,13746.0,2024-01-03,0.46427
Grace_Slick,singer,85,7122.5,2024-01-03,0.4643875
Rainer_Weiss,physicist,92,53134.0,2024-01-03,0.46533
Carol_Lawrence,actor,92,52378.5,2024-01-03,0.4691075
Linda_Lavin,film,87,19829.0,2024-01-03,0.466855
