name,profession,age,ranking_visib_5criteria,date_added_to_alivewatch,risk_factor
Gary_Conway,actor,88,72395,03/01/2024,47405
Jonathan_Tunick,composer,86,59467,03/01/2024,47133
Richard_E._Stearns,computer_scientist,88,72695,03/01/2024,47105
Paul_Stookey,music,87,66214,03/01/2024,46986
Satsvarupa_dasa_Goswami,poet,85,53318,03/01/2024,46682
Stuart_A._Rice,chemist,92,99803,03/01/2024,46397
Barry_Primus,screenwriter,86,60325,03/01/2024,46275
Svetlana_Alpers,art_historian,88,73659.5,03/01/2024,46140.5
"Kenneth_Baker,_Baron_Baker_of_Dorking",politician,90,86861,03/01/2024,46139
Robert_Alter,scholar,89,80383,03/01/2024,46017
James_Petras,sociologist,87,67495,03/01/2024,45705
Steve_Kuhn,pianist,86,61071.5,03/01/2024,45528.5
Cecil_McBee,music,89,80943,03/01/2024,45457
Kevin_Connor_(director),film,87,67748,03/01/2024,45452
Robert_Paul_Wolff,philosopher,91,94176.5,03/01/2024,45423.5
Tom_Osborne,football,87,68024,03/01/2024,45176
Mary_Peters_(athlete),athletic,85,54830.5,03/01/2024,45169.5
Philip_Anschutz,business,85,54997,03/01/2024,45003
John_Harvey_(author),writer,86,61791,03/01/2024,44809
Robert_Mangold,painter,87,68461.5,03/01/2024,44738.5
Richard_Schechner,theatre,90,88336,03/01/2024,44664
Charles_Wright_(poet),writer,89,81776,03/01/2024,44624
Freddy_Cannon,singer,85,55435,03/01/2024,44565
Ketty_Lester,actor,90,88750.5,03/01/2024,44249.5
Gary_U.S._Bonds,singer,85,55881,03/01/2024,44119
Martina_Arroyo,singer,88,76002,03/01/2024,43798
Ronald_Shusett,screenwriter,85,56460,03/01/2024,43540
James_C._Scott,anthropologist,88,76500.5,03/01/2024,43299.5
Carroll_Ballard,film,87,70076,03/01/2024,43124
Teresa_Heinz,philanthropist,86,63735,03/01/2024,42865
Wayne_Embry,basket,87,70384.5,03/01/2024,42815.5
Michael_Posner_(psychologist),psychologist,88,77035,03/01/2024,42765
Lucas_Samaras,sculptor,88,77074,03/01/2024,42726
Eva_Rubinstein,photographer,91,96917,03/01/2024,42683
John_Harbison,composer,86,64120,03/01/2024,42480
Dick_Richards,film,88,77344.5,03/01/2024,42455.5
Ken_Blanchard,author,85,57611,03/01/2024,42389
Howard_Blake,composer,86,64238,03/01/2024,42362
Richard_V._Allen,advisor,88,77482,03/01/2024,42318
Candace_Hilligoss,actor,89,84115,03/01/2024,42285
Lewis_Teague,film,86,64604,03/01/2024,41996
Waris_Hussein,film,86,64621,03/01/2024,41979
Ed_Sanders,music,85,58145,03/01/2024,41855
Gene_Chandler,songwriter,87,71528,03/01/2024,41672
John_W._Snow,politician,85,58421.5,03/01/2024,41578.5
Robin_Knox-Johnston,explorer,85,58585,03/01/2024,41415
Vija_Celmins,painter,86,65221,03/01/2024,41379
Doug_Kershaw,music,88,78430,03/01/2024,41370
Karl_E._Weick,psychologist,88,78572,03/01/2024,41228
Julian_Barbour,physicist,87,72041,03/01/2024,41159
Jack_Taylor_(actor),actor,88,78689,03/01/2024,41111
Jerry_Butler,music,85,58903,03/01/2024,41097
Josh_McDowell,christian_apologist,85,58912,03/01/2024,41088
Louis_Wade_Sullivan,politician,91,98644,03/01/2024,40956
Sal_Buscema,artist,88,79095,03/01/2024,40705
Henry_Waxman,politician,85,59408,03/01/2024,40592
John_A._Russo,screenwriter,85,59707,03/01/2024,40293
Shani_Wallis,singer,91,99437,03/01/2024,40163
Alvin_Goldman,philosopher,86,66493,03/01/2024,40107
John_Poindexter,officer,88,79941.5,03/01/2024,39858.5
Jeremiah_P._Ostriker,astronomer,87,73375,03/01/2024,39825
Colin_Thubron,writer,85,60313,03/01/2024,39687
Alfred_Uhry,librettist,88,80198,03/01/2024,39602
Trina_Robbins,artist,86,67002,03/01/2024,39598
Steven_Rose,biologist,86,67352.5,03/01/2024,39247.5
Martha_Layne_Collins,politician,88,80572,03/01/2024,39228
Dick_Vitale,basket,85,61194,03/01/2024,38806
Henry_Kamen,historian,88,81288,03/01/2024,38512
Edwin_Frederick_O'Brien,cardinal,86,68124,03/01/2024,38476
John_M._Deutch,chemist,86,68272,03/01/2024,38328
William_Kotzwinkle,screenwriter,86,68464.5,03/01/2024,38135.5
Nicky_Cruz,evangelist,86,68543,03/01/2024,38057
Ellen_Taaffe_Zwilich,composer,85,62061,03/01/2024,37939
Marlo_Morgan,novelist,87,75271,03/01/2024,37929
Leroy_Hood,biologist,86,68926,03/01/2024,37674
Robert_Hooks,actor,87,75847.5,03/01/2024,37352.5
Peter_Breggin,psychiatrist,88,82476,03/01/2024,37324
Justin_Francis_Rigali,cardinal,89,89206,03/01/2024,37194
Danny_Thompson,bassist,85,62832.5,03/01/2024,37167.5
Dennis_DeConcini,politician,87,76396,03/01/2024,36804
Neil_Sloane,mathematician,85,63332,03/01/2024,36668
Joe_Pytka,film,86,69996,03/01/2024,36604
Jerry_Colangelo,basket,85,63404,03/01/2024,36596
Barry_De_Vorzon,composer,90,96432,03/01/2024,36568
Simone_Forti,composer,89,89937,03/01/2024,36463
Del_Harris,basket,87,76919,03/01/2024,36281
Ralph_Gibson,photographer,85,64131,03/01/2024,35869
Adam_Greenberg_(cinematographer),cinema,85,64142,03/01/2024,35858
Patrick_Robinson_(author),writer,85,64660,03/01/2024,35340
Gary_Chapman_(author),pastor,86,71416,03/01/2024,35184
Sonny_Curtis,singer,87,78071,03/01/2024,35129
Ricky_Tomlinson,actor,85,64946,03/01/2024,35054
Mike_Mainieri,composer,86,71614,03/01/2024,34986
Frank_Converse,actor,86,72001,03/01/2024,34599
Manuel_Blum,computer_scientist,86,72116,03/01/2024,34484
John_C._Wells,linguist,85,65591,03/01/2024,34409
Tony_Harrison,poet,87,78931.5,03/01/2024,34268.5
James_Glimm,mathematician,90,98906,03/01/2024,34094
Richard_Zare,chemist,85,65916,03/01/2024,34084
Marshall_Brickman,screenwriter,85,65976.5,03/01/2024,34023.5
Paul_Winter,composer,85,66226.5,03/01/2024,33773.5
David_Jenkins_(figure_skater),skater,88,86375,03/01/2024,33425
"Christopher_Tugendhat,_Baron_Tugendhat",politician,87,79888.5,03/01/2024,33311.5
Tony_Hatch,composer,85,67141,03/01/2024,32859
Herbie_Flowers,songwriter,86,73922,03/01/2024,32678
John_W._Dower,author,86,74646,03/01/2024,31954
Mary_Ann_Glendon,diplomat,86,74759.5,03/01/2024,31840.5
Ric_O'Barry,activist,85,68178,03/01/2024,31822
Cleve_Moler,mathematician,85,68394,03/01/2024,31606
Charles_Cyphers,actor,85,68654,03/01/2024,31346
Ian_Underwood,music,85,68714.5,03/01/2024,31285.5
Tom_Monaghan,entrepreneur,87,82243.5,03/01/2024,30956.5
Alan_Ford_(actor),actor,86,75656,03/01/2024,30944
Peter_Bonerz,film,86,76119.5,03/01/2024,30480.5
Charles_Dierkop,actor,88,89364,03/01/2024,30436
Joyce_Johnson,novelist,89,96005,03/01/2024,30395
David_A._Kolb,education,85,69676.5,03/01/2024,30323.5
Lou_Holtz,football,87,82901.5,03/01/2024,30298.5
Carol_Morris,model,88,89702.5,03/01/2024,30097.5
Chuck_Robb,politician,85,70175.5,03/01/2024,29824.5
James_Bolam,actor,89,97083,03/01/2024,29317
Robin_Hartshorne,mathematician,86,77315,03/01/2024,29285
Albert_Heath,music,89,97150,03/01/2024,29250
Lawrence_Pressman,film,85,70985,03/01/2024,29015
Barry_Cunliffe,anthropologist,85,71412.5,03/01/2024,28587.5
BarBara_Luna,actor,85,71565,03/01/2024,28435
Joan_Tower,conductor,86,78195,03/01/2024,28405
Nancy_Coover_Andreasen,psychiatrist,86,78591,03/01/2024,28009
Jack_R._Lousma,aeronautical,88,91802,03/01/2024,27998
Tommy_Tune,choreographer,85,72161.5,03/01/2024,27838.5
Charles_Tart,psychologist,87,86261,03/01/2024,26939
Antoine_Predock,architect,88,92957,03/01/2024,26843
Bradford_Parkinson,engineer,89,99688,03/01/2024,26712
Luis_Rafael_SÃ¡nchez,novelist,88,93257,03/01/2024,26543
Billy_Boy_Arnold,singer,89,99984,03/01/2024,26416
Benjamin_Zander,conductor,85,74316.5,03/01/2024,25683.5
Tom_Flores,coach,87,87529,03/01/2024,25671
Marian_Wright_Edelman,lawyer,85,74359,03/01/2024,25641
Renata_Adler,novelist,86,81143,03/01/2024,25457
Tony_Darrow,actor,86,81148,03/01/2024,25452
Keith_Ward,theologian,86,81244.5,03/01/2024,25355.5
John_Kingman,mathematician,85,74927,03/01/2024,25073
Quinlan_Terry,architect,87,88221,03/01/2024,24979
Ivan_Boesky,trader,87,88642.5,03/01/2024,24557.5
Jimmie_Nicol,music,85,75776,03/01/2024,24224
Solomon_H._Snyder,neuroscientist,86,82534,03/01/2024,24066
Ralph_Abraham_(mathematician),mathematician,88,95923,03/01/2024,23877
Bob_Lilly,football,85,76370,03/01/2024,23630
Tony_Ross,writer,86,82977,03/01/2024,23623
Maury_Povich,presenter,85,76413,03/01/2024,23587
Martin_Sherman,screenwriter,86,83250,03/01/2024,23350
Joe_Alves,film,88,96624,03/01/2024,23176
Tony_Anthony_(actor),actor,87,90055,03/01/2024,23145
Janette_Scott,actor,86,84238,03/01/2024,22362
"Caroline_Cox,_Baroness_Cox",politician,87,90997,03/01/2024,22203
Marty_Wilde,singer,85,77846,03/01/2024,22154
Michael_Edwards_(literary_scholar),writer,86,85020.5,03/01/2024,21579.5
Bill_Watts,wrestler,85,78542,03/01/2024,21458
Henry_Jaglom,actor,86,85396,03/01/2024,21204
Philippe_de_Montebello,art_historian,88,98618,03/01/2024,21182
Donald_Adamson,biographer,85,78896,03/01/2024,21104
Denis_Noble,biologist,88,98708.5,03/01/2024,21091.5
Ted_Kaufman,politician,85,79006.5,03/01/2024,20993.5
Lawrence_Schiller,film,88,99732,03/01/2024,20068
Albert_Mehrabian,psychologist,85,80176,03/01/2024,19824
Arthur_Jaffe,mathematician,87,93376.5,03/01/2024,19823.5
Kim_Weston,singer,85,80511,03/01/2024,19489
Jeri_Taylor,screenwriter,86,87295,03/01/2024,19305
Bailey_Howell,basket,87,94160,03/01/2024,19040
Satch_Sanders,basket,86,88474,03/01/2024,18126
Michael_Fried,art_historian,85,82264,03/01/2024,17736
Frank_McLintock,football,85,82406,03/01/2024,17594
Christina_Crawford,actor,85,83172,03/01/2024,16828
Connie_Mason,actor,87,96938,03/01/2024,16262
Dan_Burton,politician,86,90533.5,03/01/2024,16066.5
Larry_Bryggman,actor,86,90602.5,03/01/2024,15997.5
"Clarence_""Frogman""_Henry",singer,87,98392,03/01/2024,14808
Dave_Obey,politician,86,91846,03/01/2024,14754
Louis_Hayes,music,87,99014.5,03/01/2024,14185.5
David_Aaker,economist,86,92428,03/01/2024,14172
Jon_Halliday,historian,85,86101,03/01/2024,13899
Gordon_Milne,football,87,99725,03/01/2024,13475
Jim_Hunt,politician,87,99868,03/01/2024,13332
Larry_Bell_(artist),sculptor,85,88160,03/01/2024,11840
Mike_Castle,politician,85,89081.5,03/01/2024,10918.5
Clive_Wearing,conductor,86,96413,03/01/2024,10187
John_Berendt,writer,85,90317,03/01/2024,9683
Tom_Meschery,basket,86,97890,03/01/2024,8710
Robert_Swindells,writer,85,91314.5,03/01/2024,8685.5
James_E._Gunn_(astronomer),astronomer,86,98191,03/01/2024,8409
Ben_Cayetano,politician,85,91997,03/01/2024,8003
James_Fargo,film,86,98733,03/01/2024,7867
Tony_Asher,songwriter,85,94897,03/01/2024,5103
Terry_Paine,football,85,95856,03/01/2024,4144
Jake_Holmes,singer,85,97568,03/01/2024,2432
Paula_Gosling,novelist,85,97837,03/01/2024,2163
Steve_Paxton,choreographer,85,98038,03/01/2024,1962
Marco_St._John,actor,85,98198,03/01/2024,1802
Roger_Kellaway,composer,85,98970,03/01/2024,1030
Thomas_McGuane,writer,85,99490,03/01/2024,510
Stephen_H._Burum,cinema,85,99839,03/01/2024,161
Michael_Wadleigh,film,85,99936,03/01/2024,64
